segment_id,event_id,role,segment_length_meters,highway,valid_coverage_fraction,permanent_water_fraction,flood_fraction,inundated_length_meters,vv_delta_db,vh_delta_db,label,confidence,exclusion_reason
osm-7120411011-7120411005-0,jakarta-20200101,train,19.969,primary,1.0,0.0,0.0,0.0,1.560477,0.997935,negative,medium,
osm-7120419442-29939154-0,jakarta-20200101,train,35.593,primary,1.0,0.0,0.0,0.0,0.449311,-0.612276,negative,medium,
osm-7120419444-7120419442-0,jakarta-20200101,train,26.578,primary,1.0,0.0,0.0,0.0,3.621545,-0.200877,negative,medium,
osm-7120419447-7120419444-0,jakarta-20200101,train,10.136,primary,1.0,0.0,0.0,0.0,4.820633,-0.351831,negative,medium,
osm-7120440775-7756153690-0,jakarta-20200101,train,7.5,primary,1.0,0.0,0.0,0.0,-0.969669,-0.274632,negative,medium,
osm-7120440781-5671531324-0,jakarta-20200101,train,51.471,primary,1.0,0.0,0.0,0.0,0.263292,0.40098,negative,medium,
osm-7120487195-316374654-0,jakarta-20200101,train,13.689,primary,1.0,0.0,0.0,0.0,0.104782,0.201462,negative,medium,
osm-7120487197-7120487195-0,jakarta-20200101,train,14.81,primary,1.0,0.0,0.0,0.0,0.204225,1.424813,negative,medium,
osm-7120502855-4750115938-0,jakarta-20200101,train,159.115,primary,1.0,0.0,0.0,0.0,-0.495943,-1.1144,negative,medium,
osm-7120512601-5669076905-0,jakarta-20200101,train,60.461,primary,1.0,0.0,0.0,0.0,0.468093,-0.839068,negative,medium,
osm-7120831201-1376428022-0,jakarta-20200101,train,11.772,trunk,1.0,0.0,0.0,0.0,1.157377,-1.489703,negative,medium,
osm-7122843809-7045010651-0,jakarta-20200101,train,34.393,secondary,1.0,0.0,0.0,0.0,-0.827587,-1.821826,negative,medium,
osm-7122914747-5673841354-0,jakarta-20200101,train,40.978,primary,1.0,0.0,0.0,0.0,0.457954,0.660542,negative,medium,
osm-7123191860-13828094473-0,jakarta-20200101,train,45.62,primary,1.0,0.0,0.0,0.0,0.291879,0.08984,negative,medium,
osm-7131381422-5425990246-0,jakarta-20200101,train,97.807,trunk,1.0,0.0,0.0,0.0,1.220274,0.405712,negative,medium,
osm-7131628847-5068494252-0,jakarta-20200101,train,28.717,residential,1.0,0.0,0.0,0.0,1.328832,1.11227,negative,medium,
osm-7131628852-7131628847-1,jakarta-20200101,train,77.693,service,1.0,0.0,0.0,0.0,1.359345,1.098594,negative,medium,
osm-7131701881-9694163557-0,jakarta-20200101,train,323.736,primary,1.0,0.0,0.0,0.0,0.294581,0.831496,negative,medium,
osm-7132187495-7132187498-0,jakarta-20200101,train,51.015,primary,1.0,0.0,0.0,0.0,1.228489,-0.660818,negative,medium,
osm-7132187498-9009474493-0,jakarta-20200101,train,17.111,primary,1.0,0.0,0.0,0.0,0.234525,-1.009798,negative,medium,
osm-7132270238-5374380799-0,jakarta-20200101,train,186.293,primary,1.0,0.0,0.0,0.0,0.430379,0.300711,negative,medium,
osm-7137519768-7137727237-0,jakarta-20200101,train,272.485,trunk,1.0,0.0,0.0,0.0,0.450743,0.037073,negative,medium,
osm-7137574112-5380068218-0,jakarta-20200101,train,104.846,trunk,1.0,0.0,0.0,0.0,0.620562,0.053261,negative,medium,
osm-7137652765-328320159-0,jakarta-20200101,train,114.029,trunk_link,1.0,0.0,0.0,0.0,0.774859,0.063652,negative,medium,
osm-7137727237-7246511033-0,jakarta-20200101,train,16.412,trunk,1.0,0.0,0.0,0.0,0.709699,-0.084789,negative,medium,
osm-7137820748-4548267014-0,jakarta-20200101,train,58.717,trunk,1.0,0.0,0.0,0.0,1.023958,-0.433383,negative,medium,
osm-7140161059-6434930408-0,jakarta-20200101,train,40.295,trunk,1.0,0.0,0.0,0.0,0.204337,-0.102232,negative,medium,
osm-7140306354-6434945508-0,jakarta-20200101,train,54.41,trunk,1.0,0.0,0.0,0.0,0.910263,1.234317,negative,medium,
osm-7147121113-7697810035-0,jakarta-20200101,train,382.128,trunk,1.0,0.0,0.0,0.0,0.074929,-0.87987,negative,medium,
osm-7149726253-5487632874-0,jakarta-20200101,train,107.102,trunk,1.0,0.0,0.0,0.0,-0.883186,0.077492,negative,medium,
osm-7152827727-10599212863-0,jakarta-20200101,train,36.824,tertiary,1.0,0.0,0.0,0.0,-0.265925,-0.030751,negative,medium,
osm-7156322369-316374602-0,jakarta-20200101,train,27.08,primary,1.0,0.0,0.0,0.0,-1.018292,-1.296836,negative,medium,
osm-7192466992-1695811568-0,jakarta-20200101,train,105.94,residential,1.0,0.0,0.0,0.0,0.28958,0.495317,negative,medium,
osm-7225096520-4800528564-0,jakarta-20200101,train,22.681,primary,1.0,0.0,0.0,0.0,0.405227,-0.558083,negative,medium,
osm-7226592293-7226690310-0,jakarta-20200101,train,94.197,primary,1.0,0.0,0.0,0.0,1.30204,-0.089391,negative,medium,
osm-7226690310-9684746119-0,jakarta-20200101,train,43.501,primary,1.0,0.0,0.0,0.0,1.059615,-0.246225,negative,medium,
osm-7226690317-1311842311-0,jakarta-20200101,train,19.693,primary,1.0,0.0,0.0,0.0,1.898976,0.436234,negative,medium,
osm-7229469661-4776087714-0,jakarta-20200101,train,25.968,tertiary,1.0,0.0,0.0,0.0,1.022679,1.222489,negative,medium,
osm-7241544817-5227396653-0,jakarta-20200101,train,43.856,primary,1.0,0.0,0.0,0.0,0.26252,1.025627,negative,medium,
osm-7241781245-315305416-0,jakarta-20200101,train,19.738,tertiary,1.0,0.0,0.0,0.0,1.375731,-0.268909,negative,medium,
osm-7246473924-4564612508-0,jakarta-20200101,train,30.73,primary,1.0,0.0,0.007197,0.221,-0.528131,-0.074034,negative,medium,
osm-7246511033-7137652765-0,jakarta-20200101,train,31.486,trunk,1.0,0.0,0.0,0.0,1.075649,-0.152437,negative,medium,
osm-7246575157-5673840820-0,jakarta-20200101,train,10.249,trunk,1.0,0.0,0.0,0.0,0.383234,0.645115,negative,medium,
osm-7249176145-104363249-0,jakarta-20200101,train,46.069,primary,1.0,0.0,0.0,0.0,1.326209,0.933979,negative,medium,
osm-7260196327-1139139742-1,jakarta-20200101,train,299.132,trunk,1.0,0.0,0.0,0.0,1.626071,1.73228,negative,medium,
osm-7260204106-6331405436-0,jakarta-20200101,train,89.21,trunk,1.0,0.0,0.0,0.0,0.48359,1.248584,negative,medium,
osm-7284085578-317417610-0,jakarta-20200101,train,14.124,primary,1.0,0.0,0.0,0.0,-0.466615,-0.075777,negative,medium,
osm-7400356402-95010735-0,jakarta-20200101,train,12.803,trunk,1.0,0.0,0.0,0.0,0.430301,1.083077,negative,medium,
osm-7400356402-1133343792-0,jakarta-20200101,train,141.614,tertiary,1.0,0.0,0.0,0.0,-0.772863,1.362639,negative,medium,
osm-7483895397-5372153187-0,jakarta-20200101,train,43.466,trunk,1.0,0.0,0.0,0.0,-0.142873,0.046708,negative,medium,
osm-7483895436-7483895397-0,jakarta-20200101,train,3.517,trunk,1.0,0.0,0.0,0.0,-0.316791,-0.056126,negative,medium,
osm-7496439574-1321228566-0,jakarta-20200101,train,37.211,primary,1.0,0.0,0.0,0.0,1.468956,0.124307,negative,medium,
osm-7509918738-9691407991-0,jakarta-20200101,train,5.173,primary,1.0,0.0,0.0,0.0,0.567608,-0.908589,negative,medium,
osm-7509918742-7496439574-0,jakarta-20200101,train,10.744,primary,1.0,0.0,0.0,0.0,0.961559,-0.001488,negative,medium,
osm-7513762422-9075741779-0,jakarta-20200101,train,15.963,primary,1.0,0.0,0.0,0.0,-0.435296,-0.006358,negative,medium,
osm-7516900856-4548266264-0,jakarta-20200101,train,37.311,trunk,1.0,0.0,0.0,0.0,0.806749,-0.926313,negative,medium,
osm-7530848743-11925999197-0,jakarta-20200101,train,175.146,primary,1.0,0.0,0.0,0.0,1.063243,0.03372,negative,medium,
osm-7570445358-4564851111-0,jakarta-20200101,train,16.88,primary,1.0,0.0,0.0,0.0,-0.289442,1.275199,negative,medium,
osm-7576918586-2415817217-0,jakarta-20200101,train,322.96,motorway,1.0,0.0,0.0,0.0,0.957617,0.472587,negative,medium,
osm-7576918597-7147121113-0,jakarta-20200101,train,79.31,trunk,1.0,0.0,0.0,0.0,-0.259032,-1.73145,negative,medium,
osm-7576934780-5379667162-0,jakarta-20200101,train,138.425,trunk,1.0,0.0,0.0,0.0,-0.433483,-1.553732,negative,medium,
osm-7595258503-6907592439-0,jakarta-20200101,train,42.52,secondary,1.0,0.0,0.0,0.0,1.269445,1.147448,negative,medium,
osm-7614917291-13721122640-0,jakarta-20200101,train,9.345,primary_link,1.0,0.0,0.0,0.0,0.14657,1.722192,negative,medium,
osm-7614917300-5459048224-0,jakarta-20200101,train,15.863,primary,1.0,0.0,0.0,0.0,0.865732,-0.984862,negative,medium,
osm-7614917300-7614917291-0,jakarta-20200101,train,74.95,primary_link,1.0,0.0,0.0,0.0,0.593359,-0.046591,negative,medium,
osm-7647950148-1135179379-0,jakarta-20200101,train,33.146,primary,1.0,0.0,0.0,0.0,1.296734,-0.977926,negative,medium,
osm-7694410074-5373977782-0,jakarta-20200101,train,53.233,primary,1.0,0.0,0.0,0.0,-0.159513,0.597479,negative,medium,
osm-7697810034-5068494251-0,jakarta-20200101,train,30.994,residential,1.0,0.0,0.0,0.0,1.522669,-0.48904,negative,medium,
osm-7697810035-9529290217-0,jakarta-20200101,train,107.875,trunk,1.0,0.0,0.0,0.0,-0.081138,0.907457,negative,medium,
osm-7697810036-7697810035-0,jakarta-20200101,train,15.896,trunk_link,1.0,0.0,0.0,0.0,1.180277,0.369858,negative,medium,
osm-7756153690-5377076414-0,jakarta-20200101,train,13.96,primary,1.0,0.0,0.0,0.0,-0.564559,-0.46306,negative,medium,
osm-7756153695-7120440775-0,jakarta-20200101,train,23.305,primary,1.0,0.0,0.0,0.0,-1.406315,-0.197807,negative,medium,
osm-7756168367-4750115942-0,jakarta-20200101,train,31.65,primary,1.0,0.0,0.0,0.0,-0.263487,-1.081025,negative,medium,
osm-7756197690-9013826114-0,jakarta-20200101,train,13.479,primary,1.0,0.0,0.0,0.0,-1.25652,-0.74632,negative,medium,
osm-7760892449-7697810034-0,jakarta-20200101,train,8.237,trunk,1.0,0.0,0.0,0.0,0.880991,0.817347,negative,medium,
osm-7805088053-7003228710-0,jakarta-20200101,train,34.846,primary,1.0,0.0,0.0,0.0,0.448759,0.004914,negative,medium,
osm-8132773400-1325257182-0,jakarta-20200101,train,102.883,trunk,1.0,0.0,0.0,0.0,-0.947202,-0.226644,negative,medium,
osm-8132787924-309086906-0,jakarta-20200101,train,914.19,motorway,1.0,0.0,0.001406,1.285,-0.268896,-1.13753,negative,medium,
osm-8208701324-6334849877-0,jakarta-20200101,train,202.11,primary,1.0,0.0,0.0,0.0,0.664115,-0.172944,negative,medium,
osm-8313092690-1315069362-0,jakarta-20200101,train,62.385,primary,1.0,0.0,0.0,0.0,0.926003,0.422314,negative,medium,
osm-8313442289-8488635417-0,jakarta-20200101,train,19.187,tertiary,1.0,0.0,0.0,0.0,0.822493,-1.490369,negative,medium,
osm-8434800015-1675426459-0,jakarta-20200101,train,26.17,primary,1.0,0.0,0.0,0.0,0.259943,1.162894,negative,medium,
osm-8478023954-4499976535-0,jakarta-20200101,train,30.081,primary,1.0,0.0,0.0,0.0,-0.634776,0.716069,negative,medium,
osm-8481827349-9685151098-0,jakarta-20200101,train,65.618,primary,1.0,0.0,0.0,0.0,-0.223874,1.551904,negative,medium,
osm-8488629808-8313442289-0,jakarta-20200101,train,5.739,tertiary,1.0,0.0,0.0,0.0,-0.518211,-2.073397,negative,medium,
osm-8488635417-8488629813-0,jakarta-20200101,train,87.002,service,1.0,0.0,0.0,0.0,-0.284083,-0.691054,negative,medium,
osm-8488635421-8488635417-0,jakarta-20200101,train,20.234,tertiary,1.0,0.0,0.0,0.0,2.564979,-0.498925,negative,medium,
osm-8488921432-9009735918-0,jakarta-20200101,train,29.95,primary,1.0,0.0,0.0,0.0,1.490753,0.637443,negative,medium,
osm-8499454046-393856973-0,jakarta-20200101,train,64.222,secondary,1.0,0.0,0.0,0.0,-1.066342,0.247781,negative,medium,
osm-8500012435-6334537728-0,jakarta-20200101,train,51.293,secondary,1.0,0.0,0.0,0.0,1.002809,-0.029297,negative,medium,
osm-8502330159-6806925400-0,jakarta-20200101,train,23.122,primary,1.0,0.0,0.0,0.0,1.692751,1.2159,negative,medium,
osm-8503624788-4986680280-0,jakarta-20200101,train,78.87,primary,1.0,0.0,0.0,0.0,0.273571,0.017618,negative,medium,
osm-8504122967-352897085-0,jakarta-20200101,train,22.735,primary,1.0,0.0,0.0,0.0,-0.204402,-1.722909,negative,medium,
osm-8505902513-315487156-0,jakarta-20200101,train,50.142,primary,1.0,0.0,0.0,0.0,3.123024,1.934635,negative,medium,
osm-8509401662-329969014-0,jakarta-20200101,train,45.725,primary,1.0,0.0,0.0,0.0,0.413302,-0.653789,negative,medium,
osm-8509445105-308981972-0,jakarta-20200101,train,32.63,tertiary,1.0,0.0,0.0,0.0,1.058151,0.920778,negative,medium,
osm-8509512970-10090012698-0,jakarta-20200101,train,11.439,tertiary,1.0,0.0,0.0,0.0,0.142272,0.475171,negative,medium,
osm-8509975229-9679957698-0,jakarta-20200101,train,39.669,primary,1.0,0.0,0.0,0.0,1.661984,-0.385934,negative,medium,
osm-8510368916-5379767874-0,jakarta-20200101,train,53.118,secondary,1.0,0.0,0.0,0.0,6.686642,1.372378,negative,medium,
osm-8510661425-8510661436-0,jakarta-20200101,train,38.63,primary,1.0,0.0,0.0,0.0,-0.945358,-0.424006,negative,medium,
osm-8510661436-4776237951-0,jakarta-20200101,train,95.425,primary,1.0,0.0,0.0,0.0,-1.303476,-0.462531,negative,medium,
osm-8519460813-315480467-0,jakarta-20200101,train,7.16,primary,1.0,0.0,0.0,0.0,-0.262242,0.052882,negative,medium,
osm-8520330753-8520330756-0,jakarta-20200101,train,28.022,tertiary,1.0,0.0,0.0,0.0,0.500688,1.397877,negative,medium,
osm-8520330756-6459026538-0,jakarta-20200101,train,109.85,tertiary,1.0,0.0,0.0,0.0,-0.77375,-0.38226,negative,medium,
osm-8523204009-8523204012-0,jakarta-20200101,train,11.655,residential,1.0,0.0,0.0,0.0,1.970958,0.56938,negative,medium,
osm-8523204012-9013720102-0,jakarta-20200101,train,21.738,residential,1.0,0.0,0.0,0.0,1.161514,0.300966,negative,medium,
osm-8547875909-1359134207-0,jakarta-20200101,train,19.905,primary,1.0,0.0,0.0,0.0,0.46017,-0.670503,negative,medium,
osm-8555984047-9622773431-0,jakarta-20200101,train,36.952,primary,1.0,0.0,0.0,0.0,0.086359,-1.384284,negative,medium,
osm-8562305801-1135179404-0,jakarta-20200101,train,38.841,tertiary,1.0,0.0,0.0,0.0,0.502823,0.899503,negative,medium,
osm-8609186468-9013826103-0,jakarta-20200101,train,33.121,primary,1.0,0.0,0.0,0.0,0.481859,0.032879,negative,medium,
osm-8749112680-1682844228-0,jakarta-20200101,train,223.844,primary,1.0,0.0,0.0,0.0,0.351673,0.164518,negative,medium,
osm-8772028147-4776237953-0,jakarta-20200101,train,189.248,primary,1.0,0.0,0.0,0.0,-1.456474,-0.224632,negative,medium,
osm-8789425687-9003229253-0,jakarta-20200101,train,14.7,primary,1.0,0.0,0.0,0.0,0.206456,0.224895,negative,medium,
osm-8796979647-9018975643-0,jakarta-20200101,train,22.765,secondary,1.0,0.0,0.0,0.0,-0.580642,-0.274485,negative,medium,
osm-8810858536-4836392299-0,jakarta-20200101,train,107.859,tertiary,1.0,0.0,0.0,0.0,1.560559,-0.293903,negative,medium,
osm-8811305451-317156534-0,jakarta-20200101,train,45.312,primary,1.0,0.0,0.0,0.0,-0.744719,-0.208072,negative,medium,
osm-8811850651-9533955736-0,jakarta-20200101,train,20.706,residential,1.0,0.0,0.0,0.0,0.719806,-1.863246,negative,medium,
osm-8992056526-12745136709-0,jakarta-20200101,train,78.639,primary,1.0,0.0,0.0,0.0,-0.614507,-0.7448,negative,medium,
osm-8992744188-9676145373-0,jakarta-20200101,train,10.477,primary,1.0,0.0,0.0,0.0,0.60191,-0.965814,negative,medium,
osm-8995440646-7059042271-0,jakarta-20200101,train,9.512,primary,1.0,0.0,0.0,0.0,0.593554,-0.897878,negative,medium,
osm-9002723306-4466078450-0,jakarta-20200101,train,39.273,primary,1.0,0.0,0.0,0.0,1.36396,-0.141718,negative,medium,
osm-9003037183-9003037188-0,jakarta-20200101,train,76.198,primary,1.0,0.0,0.0,0.0,0.65055,0.249371,negative,medium,
osm-9003037188-4999344324-0,jakarta-20200101,train,12.353,primary,1.0,0.0,0.0,0.0,-0.129067,0.406574,negative,medium,
osm-9003037197-9003037205-0,jakarta-20200101,train,17.858,primary,1.0,0.0,0.0,0.0,0.172679,-1.185705,negative,medium,
osm-9003037205-8547875909-0,jakarta-20200101,train,107.747,primary,1.0,0.0,0.0,0.0,0.134817,-0.451329,negative,medium,
osm-9003229253-9003229257-0,jakarta-20200101,train,57.158,primary,1.0,0.0,0.0,0.0,-0.80924,0.533877,negative,medium,
osm-9003229257-9009429368-0,jakarta-20200101,train,52.073,primary,1.0,0.0,0.0,0.0,-0.159107,0.795668,negative,medium,
osm-9003292724-9506862589-0,jakarta-20200101,train,38.145,trunk,1.0,0.0,0.0,0.0,-0.125976,-0.212687,negative,medium,
osm-9004158961-9028323630-0,jakarta-20200101,train,26.597,trunk,1.0,0.0,0.0,0.0,-0.573739,-1.136516,negative,medium,
osm-9009175767-3266396597-0,jakarta-20200101,train,46.92,trunk,1.0,0.0,0.0,0.0,-1.19949,-0.776877,negative,medium,
osm-9009398139-4849427408-0,jakarta-20200101,train,31.526,primary,1.0,0.0,0.0,0.0,0.654667,0.480426,negative,medium,
osm-9009429368-9009429371-0,jakarta-20200101,train,37.507,primary,1.0,0.0,0.0,0.0,0.487912,1.032979,negative,medium,
osm-9009429371-9003037183-0,jakarta-20200101,train,14.475,primary,1.0,0.0,0.0,0.0,1.26318,0.627613,negative,medium,
osm-9009429383-9003037197-0,jakarta-20200101,train,59.726,primary,1.0,0.0,0.0,0.0,0.842692,-1.280257,negative,medium,
osm-9009474493-6471563890-0,jakarta-20200101,train,38.03,primary,1.0,0.0,0.0,0.0,-0.29561,-1.062653,negative,medium,
osm-9009656613-8488921432-0,jakarta-20200101,train,35.905,primary,1.0,0.0,0.0,0.0,0.109313,-0.880809,negative,medium,
osm-9009735918-9013826100-0,jakarta-20200101,train,17.926,primary,1.0,0.0,0.0,0.0,1.959222,1.45604,negative,medium,
osm-9013059177-9013720103-0,jakarta-20200101,train,23.527,primary,1.0,0.0,0.0,0.0,1.492484,1.0553,negative,medium,
osm-9013059182-9013059177-0,jakarta-20200101,train,31.55,primary,1.0,0.0,0.0,0.0,1.15199,1.445575,negative,medium,
osm-9013059183-316412146-0,jakarta-20200101,train,74.126,primary,1.0,0.0,0.0,0.0,0.886941,-1.474563,negative,medium,
osm-9013720082-316412131-0,jakarta-20200101,train,30.058,primary,1.0,0.0,0.0,0.0,0.356977,0.831242,negative,medium,
osm-9013720084-5655187222-0,jakarta-20200101,train,14.913,primary,1.0,0.0,0.0,0.0,0.586787,0.819265,negative,medium,
osm-9013720087-9013720094-0,jakarta-20200101,train,29.367,primary,1.0,0.0,0.0,0.0,-0.206535,-0.139337,negative,medium,
osm-9013720094-9013720084-0,jakarta-20200101,train,13.885,primary,1.0,0.0,0.0,0.0,-0.052867,0.201868,negative,medium,
osm-9013720101-9013720087-0,jakarta-20200101,train,27.802,primary,1.0,0.0,0.0,0.0,-0.282485,-0.367586,negative,medium,
osm-9013720102-9013720101-0,jakarta-20200101,train,33.131,primary,1.0,0.0,0.0,0.0,0.289129,-0.379585,negative,medium,
osm-9013720103-8523204009-0,jakarta-20200101,train,21.23,residential,1.0,0.0,0.0,0.0,1.830069,0.609152,negative,medium,
osm-9013720103-9013720102-0,jakarta-20200101,train,13.281,primary,1.0,0.0,0.0,0.0,1.012598,0.334459,negative,medium,
osm-9013826100-7614917300-0,jakarta-20200101,train,59.454,primary,1.0,0.0,0.0,0.0,1.417857,0.414553,negative,medium,
osm-9013826103-9009656613-0,jakarta-20200101,train,66.87,primary,1.0,0.0,0.0,0.0,0.055927,-0.666197,negative,medium,
osm-9013826114-5377076560-0,jakarta-20200101,train,7.742,primary,1.0,0.0,0.0,0.0,-0.936795,-0.778197,negative,medium,
osm-9013840117-13719672649-0,jakarta-20200101,train,16.709,primary,1.0,0.0,0.0,0.0,-0.146002,-0.196925,negative,medium,
osm-9013840120-9013840117-0,jakarta-20200101,train,7.197,primary,1.0,0.0,0.0,0.0,0.755701,-0.246738,negative,medium,
osm-9013891773-329019970-0,jakarta-20200101,train,54.655,primary,1.0,0.0,0.0,0.0,-0.152311,-1.194527,negative,medium,
osm-9013891776-4750115944-0,jakarta-20200101,train,48.17,primary,1.0,0.0,0.0,0.0,-0.560666,-1.116555,negative,medium,
osm-9013891781-328876219-0,jakarta-20200101,train,27.88,primary,1.0,0.0,0.0,0.0,0.967078,-0.917806,negative,medium,
osm-9013891783-9013891781-0,jakarta-20200101,train,20.103,primary,1.0,0.0,0.0,0.0,0.348193,-0.944298,negative,medium,
osm-9013899871-29939143-0,jakarta-20200101,train,22.99,secondary,1.0,0.0,0.0,0.0,-0.331245,-0.189213,negative,medium,
osm-9015877327-309687605-0,jakarta-20200101,train,32.29,tertiary,1.0,0.0,0.0,0.0,0.228253,-0.572624,negative,medium,
osm-9015877330-9015877335-0,jakarta-20200101,train,34.835,tertiary,1.0,0.0,0.0,0.0,1.056576,1.581877,negative,medium,
osm-9015877335-10082667802-0,jakarta-20200101,train,50.862,tertiary,1.0,0.0,0.0,0.0,1.478867,0.570612,negative,medium,
osm-9016841536-8509445105-0,jakarta-20200101,train,61.553,tertiary,1.0,0.0,0.0,0.0,0.626027,0.252344,negative,medium,
osm-9018975643-186849138-0,jakarta-20200101,train,29.444,secondary,1.0,0.0,0.0,0.0,-0.010245,-0.081972,negative,medium,
osm-9019103699-12404878653-0,jakarta-20200101,train,91.752,secondary,1.0,0.0,0.0,0.0,0.745566,0.91304,negative,medium,
osm-9019104733-9019646229-0,jakarta-20200101,train,70.281,primary,1.0,0.0,0.0,0.0,0.471079,-0.874541,negative,medium,
osm-9019122232-4833946442-0,jakarta-20200101,train,56.134,primary,1.0,0.0,0.0,0.0,0.60467,0.273876,negative,medium,
osm-9019646229-6336788287-0,jakarta-20200101,train,77.033,primary,1.0,0.0,0.0,0.0,0.507324,0.163484,negative,medium,
osm-9027876825-13701804574-0,jakarta-20200101,train,31.618,primary,1.0,0.0,0.0,0.0,0.8622,0.301364,negative,medium,
osm-9028008487-8481827349-0,jakarta-20200101,train,185.721,primary,1.0,0.0,0.0,0.0,-0.236189,-0.16058,negative,medium,
osm-9028323630-310327453-0,jakarta-20200101,train,8.577,trunk,1.0,0.0,0.0,0.0,-0.684087,-1.663651,negative,medium,
osm-9031074981-9032080369-0,jakarta-20200101,train,37.975,primary,1.0,0.0,0.0,0.0,1.420972,0.912168,negative,medium,
osm-9031074998-29938988-0,jakarta-20200101,train,13.05,primary,1.0,0.0,0.0,0.0,0.319544,1.431384,negative,medium,
osm-9031322607-9534502212-0,jakarta-20200101,train,16.318,primary,1.0,0.0,0.0,0.0,-0.405462,0.17842,negative,medium,
osm-9031322608-9032054237-0,jakarta-20200101,train,13.172,primary,1.0,0.0,0.0,0.0,-1.235736,-1.0229,negative,medium,
osm-9031322613-9031325917-0,jakarta-20200101,train,7.699,primary,1.0,0.0,0.0,0.0,-1.632493,-0.776441,negative,medium,
osm-9031325917-9032054242-0,jakarta-20200101,train,11.377,primary,1.0,0.0,0.0,0.0,-1.554538,-0.897303,negative,medium,
