segment_id,event_id,event_start,event_end,event_context,event_context_confidence,segment_length_meters,road_name,highway,osm_way_ids,u,v,key,buffer_radius_meters,minimum_clear_fraction,positive_exposure_fraction,source_resolution_class,corridor_area_square_meters,source_coverage_fraction,valid_observation_fraction,permanent_water_fraction,flood_exposed_fraction,flood_exposed_length_equivalent_meters,label,confidence,exclusion_reason
osm-5489964735-11501464554-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,51.471,Jalan Bekasi Raya,trunk,1242664245,5489964735,11501464554,0,250,0.75,0.05,coarse-modis-250m,221829.948,0.964961,0.964961,0.0,0.0,0.0,negative,moderate,
osm-5489964736-1342878941-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,12.776,Jalan Bekasi Raya,trunk,763975531,5489964736,1342878941,0,250,0.75,0.05,coarse-modis-250m,202469.935,0.961933,0.961933,0.0,0.0,0.0,negative,moderate,
osm-5489964742-7045231385-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,20.677,Jalan Dokter KRT Radjiman Widyodiningrat,primary,1238183824,5489964742,7045231385,0,250,0.75,0.05,coarse-modis-250m,206423.205,0.962593,0.962593,0.0,0.0,0.0,negative,moderate,
osm-5490135579-5490135580-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,11.937,Jalan Dokter KRT Radjiman Widyodiningrat,primary,754061608,5490135579,5490135580,0,250,0.75,0.05,coarse-modis-250m,202051.967,0.962011,0.962011,0.0,0.0,0.0,negative,moderate,
osm-5490135580-5650613341-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,115.321,Jalan Dokter KRT Radjiman Widyodiningrat,primary,754061608,5490135580,5650613341,0,250,0.75,0.05,coarse-modis-250m,253737.465,0.96854,0.96854,0.0,0.0,0.0,negative,moderate,
osm-5490514226-519545266-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,74.086,Jalan Letnan Jenderal MT Haryono,trunk,759043235,5490514226,519545266,0,250,0.75,0.05,coarse-modis-250m,233144.233,0.965855,0.965855,0.0,0.0,0.0,negative,moderate,
osm-5492419187-6878897947-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,51.268,Jalan Letnan Jenderal MT Haryono,trunk,1186134489|1317133074,5492419187,6878897947,0,250,0.75,0.05,coarse-modis-250m,221717.177,0.965449,0.965449,0.0,0.0,0.0,negative,moderate,
osm-5492419212-12681087362-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,2.623,Jalan Letnan Jenderal MT Haryono,trunk,1186134492,5492419212,12681087362,0,250,0.75,0.05,coarse-modis-250m,197390.703,0.961495,0.961495,0.0,0.0,0.0,negative,moderate,
osm-5492419221-12676215441-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,111.824,Jalan Letnan Jenderal MT Haryono,trunk,1186134492|760233039,5492419221,12676215441,0,250,0.75,0.05,coarse-modis-250m,252016.651,0.968441,0.968441,0.0,0.0,0.0,negative,moderate,
osm-5492419247-1139140184-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,56.969,Jalan Letnan Jenderal MT Haryono,trunk,749966273,5492419247,1139140184,0,250,0.75,0.05,coarse-modis-250m,224580.809,0.965186,0.965186,0.0,0.0,0.0,negative,moderate,
osm-5492419263-5492419270-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,26.032,Jalan Letnan Jenderal MT Haryono,trunk,98454566,5492419263,5492419270,0,250,0.75,0.05,coarse-modis-250m,209102.229,0.96279,0.96279,0.0,0.0,0.0,negative,moderate,
osm-5492419270-11467500634-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,44.887,Jalan Letnan Jenderal MT Haryono,trunk,98454566,5492419270,11467500634,0,250,0.75,0.05,coarse-modis-250m,218535.667,0.964389,0.964389,0.0,0.0,0.0,negative,moderate,
osm-5492419271-5493042852-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,15.724,Jalan Letnan Jenderal MT Haryono,trunk,414030041,5492419271,5493042852,0,250,0.75,0.05,coarse-modis-250m,203945.016,0.962372,0.962372,0.0,0.0,0.0,negative,moderate,
osm-5493042852-5490514226-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,19.97,Jalan Letnan Jenderal MT Haryono,trunk,414030041,5493042852,5490514226,0,250,0.75,0.05,coarse-modis-250m,206069.512,0.962396,0.962396,0.0,0.0,0.0,negative,moderate,
osm-5495680448-326484242-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,236.173,Jalan Dokter KRT Radjiman Widyodiningrat,primary,489977114,5495680448,326484242,0,250,0.75,0.05,coarse-modis-250m,314136.993,0.973669,0.973669,0.0,0.0,0.0,negative,moderate,
osm-5495827291-95006366-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,130.695,Jalan Letnan Jenderal MT Haryono,trunk,1317109480|1186134490|760239157,5495827291,95006366,0,250,0.75,0.05,coarse-modis-250m,261463.735,0.969417,0.969417,0.0,0.0,0.0,negative,moderate,
osm-5498027213-7400356402-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,13.651,Jalan D. I. Panjaitan,trunk,751673455,5498027213,7400356402,0,250,0.75,0.05,coarse-modis-250m,202907.724,0.96199,0.96199,0.0,0.0,0.0,negative,moderate,
osm-5498027297-11445322163-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,25.602,Jalan Inspeksi Tarum Barat,primary,572251879,5498027297,11445322163,0,250,0.75,0.05,coarse-modis-250m,208874.653,0.963861,0.963861,0.0,0.0,0.0,negative,moderate,
osm-5498027298-9626511706-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,83.527,Jalan Kalimalang,primary,98087417,5498027298,9626511706,0,250,0.75,0.05,coarse-modis-250m,237698.057,0.967197,0.967197,0.0,0.0,0.0,negative,moderate,
osm-5498027349-9036874926-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,79.647,Jalan Kalimalang,primary,685347199|98087417|493592695,5498027349,9036874926,0,250,0.75,0.05,coarse-modis-250m,235925.513,0.966426,0.966426,0.0,0.0,0.0,negative,moderate,
osm-5499209000-13525649819-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,96.878,Jalan Matraman,primary,278788931,5499209000,13525649819,0,250,0.75,0.05,coarse-modis-250m,244546.897,0.967787,0.967787,0.0,0.0,0.0,negative,moderate,
osm-5506920627-332341344-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,74.89,Jalan Sahabat Baru II,residential,30159072,5506920627,332341344,0,250,0.75,0.05,coarse-modis-250m,233546.504,0.966096,0.966096,0.0,0.0,0.0,negative,moderate,
osm-5506920631-5648666147-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,64.166,Jalan Duri Tol Raya,residential,575742571,5506920631,5648666147,0,250,0.75,0.05,coarse-modis-250m,228038.412,0.970032,0.970032,0.0,0.0,0.0,negative,moderate,
osm-5506920811-5523935808-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,70.05,Jalan Kedoya Raya,primary,636772881|718431699,5506920811,5523935808,0,250,0.75,0.05,coarse-modis-250m,230993.54,0.968562,0.968562,0.0,0.0,0.0,negative,moderate,
osm-5513076629-9644592829-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,10.702,Jalan D. I. Panjaitan,trunk,1288928358,5513076629,9644592829,0,250,0.75,0.05,coarse-modis-250m,201432.627,0.961598,0.961598,0.0,0.0,0.0,negative,moderate,
osm-5513076675-8553000081-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,50.454,Unnamed OSM road,residential,1499931368|921221909,5513076675,8553000081,0,250,0.75,0.05,coarse-modis-250m,220729.776,0.965663,0.965663,0.0,0.0,0.0,negative,moderate,
osm-5513424002-4836392226-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,86.1,Jalan Cipinang Indah I,tertiary,98075001,5513424002,4836392226,0,250,0.75,0.05,coarse-modis-250m,239039.729,0.967781,0.967781,0.0,0.0,0.0,negative,moderate,
osm-5523935808-4551163784-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,10.016,Unnamed OSM road,motorway_link,30177595,5523935808,4551163784,0,250,0.75,0.05,coarse-modis-250m,201089.372,0.961748,0.961748,0.0,0.0,0.0,negative,moderate,
osm-5549685553-12729353026-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,30.042,Jalan Pangeran Jayakarta,secondary,1204814108,5549685553,12729353026,0,250,0.75,0.05,coarse-modis-250m,211108.789,0.963309,0.963309,0.0,0.0,0.0,negative,moderate,
osm-5549685557-5984694495-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,20.595,Jalan Gunung Sahari Raya,primary,634085901,5549685557,5984694495,0,250,0.75,0.05,coarse-modis-250m,206382.353,0.962504,0.962504,0.0,0.0,0.0,negative,moderate,
osm-5555933057-9004158961-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,40.977,Jalan Jenderal Ahmad Yani,trunk,758734352,5555933057,9004158961,0,250,0.75,0.05,coarse-modis-250m,216579.76,0.964153,0.964153,0.0,0.0,0.0,negative,moderate,
osm-5639226152-5489964742-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,51.908,Jalan Dokter KRT Radjiman Widyodiningrat,primary,489977117,5639226152,5489964742,0,250,0.75,0.05,coarse-modis-250m,222047.854,0.964797,0.964797,0.0,0.0,0.0,negative,moderate,
osm-5647102762-326484049-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,125.062,Jalan Dokter KRT Radjiman Widyodiningrat,primary,754061608,5647102762,326484049,0,250,0.75,0.05,coarse-modis-250m,258646.864,0.969142,0.969142,0.0,0.0,0.0,negative,moderate,
osm-5648666147-332526397-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,106.78,Unnamed OSM road,primary_link,757260864|591695639,5648666147,332526397,0,250,0.75,0.05,coarse-modis-250m,249480.117,0.968443,0.968443,0.0,0.0,0.0,negative,moderate,
osm-5650613341-5487633143-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,376.955,Jalan Dokter KRT Radjiman Widyodiningrat,primary,690355148,5650613341,5487633143,0,250,0.75,0.05,coarse-modis-250m,384630.574,0.97776,0.97776,0.0,0.0,0.0,negative,moderate,
osm-5652800252-5498027213-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,35.862,Jalan D. I. Panjaitan,trunk,751673455,5652800252,5498027213,0,250,0.75,0.05,coarse-modis-250m,214020.505,0.963796,0.963796,0.0,0.0,0.0,negative,moderate,
osm-5652849428-4776237954-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,60.248,Jalan Otto Iskandar Dinata,primary,691253234|1288928363,5652849428,4776237954,0,250,0.75,0.05,coarse-modis-250m,226220.84,0.965355,0.965355,0.0,0.0,0.0,negative,moderate,
osm-5652849431-352897075-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,28.75,Jalan Jatinegara Timur,primary,691270311,5652849431,352897075,0,250,0.75,0.05,coarse-modis-250m,210462.113,0.963088,0.963088,0.0,0.0,0.0,negative,moderate,
osm-5653336499-4790999401-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,59.502,Jalan Raya Casablanca,primary,28847137,5653336499,4790999401,0,250,0.75,0.05,coarse-modis-250m,225847.548,0.465603,0.465603,0.0,0.0,0.0,unknown,excluded,insufficient_source_coverage
osm-5655125045-8510368916-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,25.025,Jalan Boulevard Barat,secondary,759677175,5655125045,8510368916,0,250,0.75,0.05,coarse-modis-250m,208517.89,0.96431,0.96431,0.0,0.0,0.0,negative,moderate,
osm-5655139014-11413710169-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,39.588,Jalan Pemuda,primary,975979296,5655139014,11413710169,0,250,0.75,0.05,coarse-modis-250m,215884.482,0.964196,0.964196,0.0,0.0,0.0,negative,moderate,
osm-5655187222-6406796742-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,40.316,Jalan Pemuda,primary,28775346,5655187222,6406796742,0,250,0.75,0.05,coarse-modis-250m,216248.907,0.964457,0.964457,0.0,0.0,0.0,negative,moderate,
osm-5662302109-9533955728-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,7.689,Jalan Pulokambing II,residential,686924182,5662302109,9533955728,0,250,0.75,0.05,coarse-modis-250m,199924.843,0.961482,0.961482,0.0,0.0,0.0,negative,moderate,
osm-5662309002-9013720082-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,172.931,Jalan Pemuda,primary,1052899125,5662309002,9013720082,0,250,0.75,0.05,coarse-modis-250m,282598.103,0.971448,0.971448,0.0,0.0,0.0,negative,moderate,
osm-5662335002-6333006951-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,87.477,Jalan Matraman,primary,1458498251,5662335002,6333006951,0,250,0.75,0.05,coarse-modis-250m,239844.005,0.967157,0.967157,0.0,0.0,0.0,negative,moderate,
osm-5662546639-12139330016-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,29.701,Jalan Letnan Jenderal Suprapto,primary,492988997,5662546639,12139330016,0,250,0.75,0.05,coarse-modis-250m,210938.128,0.963288,0.963288,0.0,0.0,0.0,negative,moderate,
osm-5665581665-324275961-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,290.514,Jalan Perintis Kemerdekaan,trunk,689042568,5665581665,324275961,0,250,0.75,0.05,coarse-modis-250m,341419.629,0.975612,0.975612,0.0,0.0,0.0,negative,moderate,
osm-5668231819-310327514-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,416.789,Jalan Tol Insinyur Wiyoto Wiyono,motorway,755012892|755012893|838390262|1522830879,5668231819,310327514,0,250,0.75,0.05,coarse-modis-250m,404597.842,0.978695,0.978695,0.0,0.0,0.0,negative,moderate,
osm-5668256808-7123191860-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,79.195,Jalan Matraman,primary,699886104,5668256808,7123191860,0,250,0.75,0.05,coarse-modis-250m,235695.931,0.966878,0.966878,0.0,0.0,0.0,negative,moderate,
osm-5669076905-5377178522-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,14.68,Jalan Penjernihan 1,primary,768031660,5669076905,5377178522,0,250,0.75,0.05,coarse-modis-250m,203422.892,0.962069,0.962069,0.0,0.0,0.0,negative,moderate,
osm-5669078458-310042746-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,8.428,Jalan Penjernihan 1,primary,768031660,5669078458,310042746,0,250,0.75,0.05,coarse-modis-250m,200294.785,0.961555,0.961555,0.0,0.0,0.0,negative,moderate,
osm-5669078465-5669078458-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,82.904,Jalan Penjernihan 1,primary,768031660,5669078465,5669078458,0,250,0.75,0.05,coarse-modis-250m,237555.98,0.966918,0.966918,0.0,0.0,0.0,negative,moderate,
osm-5670939322-5372153165-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,4.916,Jalan Letnan Jenderal Siswondo Parman,trunk,688117573,5670939322,5372153165,0,250,0.75,0.05,coarse-modis-250m,198537.611,0.96123,0.96123,0.0,0.0,0.0,negative,moderate,
osm-5670944441-4566501487-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,54.753,Jalan Kemayoran Gempol,secondary,736957432,5670944441,4566501487,0,250,0.75,0.05,coarse-modis-250m,223471.838,0.965038,0.965038,0.0,0.0,0.0,negative,moderate,
osm-5671006753-5671006757-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,79.384,Jalan Letnan Jenderal Siswondo Parman,trunk,713318115|688117573,5671006753,5671006757,0,250,0.75,0.05,coarse-modis-250m,235795.079,0.966621,0.966621,0.0,0.0,0.0,negative,moderate,
osm-5671006757-5671006769-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,21.263,Jalan Letnan Jenderal Siswondo Parman,trunk,688117573,5671006757,5671006769,0,250,0.75,0.05,coarse-modis-250m,206716.215,0.962544,0.962544,0.0,0.0,0.0,negative,moderate,
osm-5671006769-7038299405-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,37.029,Jalan Letnan Jenderal Siswondo Parman,trunk,688117573,5671006769,7038299405,0,250,0.75,0.05,coarse-modis-250m,214604.294,0.963858,0.963858,0.0,0.0,0.0,negative,moderate,
osm-5671006775-4859118379-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,195.157,Jalan Letnan Jenderal Siswondo Parman,trunk,688087394,5671006775,4859118379,0,250,0.75,0.05,coarse-modis-250m,293717.502,0.972395,0.972395,0.0,0.0,0.0,negative,moderate,
osm-5671045991-3723599610-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,679.786,Tol Dalam Kota Jakarta,motorway,1220264400|757042425|514485758,5671045991,3723599610,0,250,0.75,0.05,coarse-modis-250m,536173.895,0.982777,0.982777,0.0,0.0,0.0,negative,moderate,
osm-5671081801-5373977783-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,58.052,Jalan Letnan Jenderal Suprapto,primary,761522995,5671081801,5373977783,0,250,0.75,0.05,coarse-modis-250m,225118.37,0.964658,0.964658,0.0,0.0,0.0,negative,moderate,
osm-5671267899-2821400645-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,52.813,Jalan Gunung Sahari Raya,primary,521161628,5671267899,2821400645,0,250,0.75,0.05,coarse-modis-250m,222501.294,0.964962,0.964962,0.0,0.0,0.0,negative,moderate,
osm-5671270622-7120411011-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,15.972,Jalan Gunung Sahari Raya,primary,1001371685,5671270622,7120411011,0,250,0.75,0.05,coarse-modis-250m,204069.084,0.962145,0.962145,0.0,0.0,0.0,negative,moderate,
osm-5671317482-5374290437-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,15.379,Jalan Jatibaru,primary,343915036,5671317482,5374290437,0,250,0.75,0.05,coarse-modis-250m,203772.577,0.962167,0.962167,0.0,0.0,0.0,negative,moderate,
osm-5671317488-4546100816-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,8.99,Jalan Kebon Sirih,primary,28216264,5671317488,4546100816,0,250,0.75,0.05,coarse-modis-250m,200575.389,0.961496,0.961496,0.0,0.0,0.0,negative,moderate,
osm-5671327267-11246996071-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,47.117,Jalan Pasar Senen,primary,11671364,5671327267,11246996071,0,250,0.75,0.05,coarse-modis-250m,219651.466,0.964499,0.964499,0.0,0.0,0.0,negative,moderate,
osm-5671531324-5174097479-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,47.081,Jalan Kramat Raya,primary,533303289,5671531324,5174097479,0,250,0.75,0.05,coarse-modis-250m,219632.213,0.964519,0.964519,0.0,0.0,0.0,negative,moderate,
osm-5671605046-191578995-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,12.85,Jalan Kebon Sirih,primary,18056345,5671605046,191578995,0,250,0.75,0.05,coarse-modis-250m,202507.179,0.961963,0.961963,0.0,0.0,0.0,negative,moderate,
osm-5671605060-9031325937-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,12.174,Jalan Kebon Sirih,primary,18056345,5671605060,9031325937,0,250,0.75,0.05,coarse-modis-250m,202169.06,0.961916,0.961916,0.0,0.0,0.0,negative,moderate,
osm-5671605063-13586870998-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,2.625,Jalan Kebon Sirih,primary,719606918,5671605063,13586870998,0,250,0.75,0.05,coarse-modis-250m,197391.624,0.960985,0.960985,0.0,0.0,0.0,negative,moderate,
osm-5671605067-9031074981-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,24.493,Jalan Kebon Sirih,primary,18056345,5671605067,9031074981,0,250,0.75,0.05,coarse-modis-250m,208332.438,0.962607,0.962607,0.0,0.0,0.0,negative,moderate,
osm-5673840820-13456652652-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,39.649,Jalan Letnan Jenderal Siswondo Parman,trunk,688117571,5673840820,13456652652,0,250,0.75,0.05,coarse-modis-250m,215915.036,0.964082,0.964082,0.0,0.0,0.0,negative,moderate,
osm-5673841347-104356356-1,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,28.583,Jalan Letnan Jenderal Siswondo Parman,trunk,1027699887,5673841347,104356356,1,250,0.75,0.05,coarse-modis-250m,210377.19,0.963091,0.963091,0.0,0.0,0.0,negative,moderate,
osm-5673841354-7284085578-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,36.806,Jalan Brigadir Jenderal Katamso Darmokusumo,primary,28909838,5673841354,7284085578,0,250,0.75,0.05,coarse-modis-250m,214491.827,0.963378,0.963378,0.0,0.0,0.0,negative,moderate,
osm-5673841364-3869782797-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,154.462,Jalan Brigadir Jenderal Katamso Darmokusumo,primary,745193778|746550692,5673841364,3869782797,0,250,0.75,0.05,coarse-modis-250m,273357.917,0.970538,0.970538,0.0,0.0,0.0,negative,moderate,
